;nKEAOperatingState;nInterruptedStep;tDurationSprayCleaning;tDurationDripping;tDurationSuction;tDurationBlowing;fInterruptionCountdown;p_heat;p_int;p_clean;p_dry;durationDrying;temp_tank;tankTemperatureMin;tankTemperatureMax;c_pfluid;V_tank;rho_fluid;n_wp;m_wp;t_environment;durationCleaning;durationStart;n_start
113;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.393333435058594;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
114;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.456668853759766;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
115;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.41333770751953;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
116;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.41666793823242;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.15999984741211;63.0;0;3
117;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.409996032714844;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
118;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.40333557128906;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
119;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.35666275024414;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.15999984741211;63.0;0;3
120;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.3466682434082;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
121;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.34333801269531;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.189998626708984;63.0;0;3
122;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.36666488647461;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.189998626708984;63.0;0;3
123;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.393333435058594;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
124;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.37666702270508;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
125;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.333335876464844;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
126;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.35666275024414;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.15999984741211;63.0;0;3
127;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.326663970947266;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.15999984741211;63.0;0;3
128;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.336666107177734;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
129;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.326663970947266;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
130;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.333335876464844;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.15999984741211;63.0;0;3
131;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.349998474121094;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.15999984741211;63.0;0;3
132;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.266666412353516;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.189998626708984;63.0;0;3
133;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.290000915527344;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
134;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.290000915527344;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
135;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.26000213623047;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.189998626708984;63.0;0;3
136;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.24666976928711;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
137;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.290000915527344;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
138;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.2166633605957;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
139;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.203330993652344;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
140;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.30333709716797;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
141;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.269996643066406;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
142;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.15666580200195;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
143;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.19999694824219;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
144;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.22666549682617;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.15999984741211;63.0;0;3
145;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.17333221435547;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.189998626708984;63.0;0;3
146;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.16999816894531;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.189998626708984;63.0;0;3
147;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.16666793823242;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.189998626708984;63.0;0;3
148;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.23666763305664;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
149;9;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.2166633605957;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;3
150;7;6;600.0;10.0;10.0;10.0;81.77999877929688;10000.0;200.0;3430.0;9350.0;9.0;61.189998626708984;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.15999984741211;63.0;8;4
151;7;6;600.0;10.0;10.0;10.0;71.79000091552734;10000.0;200.0;3430.0;9350.0;9.0;61.13999938964844;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;7;4
152;7;6;600.0;10.0;10.0;10.0;61.720001220703125;10000.0;200.0;3430.0;9350.0;9.0;61.12999725341797;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;6;4
153;7;6;600.0;10.0;10.0;10.0;51.790000915527344;10000.0;200.0;3430.0;9350.0;9.0;61.13666915893555;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.15999984741211;63.0;5;4
154;7;6;600.0;10.0;10.0;10.0;41.790000915527344;10000.0;200.0;3430.0;9350.0;9.0;61.15666580200195;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;4;4
155;7;6;600.0;10.0;10.0;10.0;31.78499984741211;10000.0;200.0;3430.0;9350.0;9.0;61.0966682434082;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;3;4
156;7;6;600.0;10.0;10.0;10.0;21.790000915527344;10000.0;200.0;3430.0;9350.0;9.0;61.073333740234375;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.189998626708984;63.0;2;4
157;7;6;600.0;10.0;10.0;10.0;11.774999618530273;10000.0;200.0;3430.0;9350.0;9.0;61.09000015258789;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.189998626708984;63.0;1;4
158;7;6;600.0;10.0;10.0;10.0;1.7799999713897705;10000.0;200.0;3430.0;9350.0;9.0;61.083335876464844;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;4
159;8;6;600.0;10.0;10.0;10.0;0.004999999888241291;10000.0;200.0;3430.0;9350.0;9.0;61.05999755859375;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.15999984741211;63.0;0;4
160;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;61.00666427612305;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;5
161;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;61.10666275024414;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;5
162;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;61.029998779296875;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;5
163;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;61.06999969482422;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;5
164;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;61.09333038330078;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;5
165;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;61.063331604003906;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;5
166;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;61.04666519165039;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;5
167;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;61.04999923706055;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.189998626708984;63.0;0;5
168;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;61.016666412353516;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;5
169;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;60.97333526611328;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;5
170;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;61.003334045410156;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.15999984741211;63.0;0;5
171;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;60.97999954223633;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;5
172;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;60.99333190917969;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;5
173;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;60.99333190917969;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.15999984741211;63.0;0;5
174;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;60.99666976928711;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.189998626708984;63.0;0;5
175;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;61.016666412353516;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;5
176;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;60.91666793823242;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.189998626708984;63.0;0;5
177;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;60.95000076293945;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;5
178;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;60.98333740234375;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;5
179;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;60.91666793823242;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;5
180;2;6;600.0;10.0;10.0;10.0;0.0;10000.0;200.0;3430.0;9350.0;9.0;60.939998626708984;55.0;65.0;4190.0;0.3199999928474426;1000.0;42;0.2619999945163727;20.170000076293945;63.0;0;5
